openalex_id,doi,year,cites_seed,title,abstract_available,abstract_text,keyword_flag
https://openalex.org/W4411267619,https://doi.org/10.1145/3735452.3735529,2025,Schoonhoven PMBS 2022,SSFFT: Energy-Efficient Selective Scaling for Fast Fourier Transform in Embedded GPUs,True,"Fast Fourier Transform (FFT) is critical in applications such as signal processing, communications, and AI. Embedded GPUs are often used to accelerate FFT due to their computational efficiency, but energy efficiency remains a key challenge due to power constraints. Existing solutions, such as the cuFFT library provided by NVIDIA, employ static configurations for the number of thread blocks and threads per block. This static approach often results in ineffective threads that consume power without contributing to performance, particularly if the FFT length or batch size varies. Furthermore, for large FFT lengths, cuFFT internally splits the computation into multiple kernel invocations. This decomposition can lead to L2 cache thrashing, resulting in redundant global memory accesses and degraded efficiency. To address these challenges, this paper proposes SSFFT, a software technique for embedded GPUs. The key idea of SSFFT is to maximize the number of useful threads that contribute to performance while minimizing ineffective threads. SSFFT is implemented based on a novel theoretical model that determines how many thread blocks and threads per block are effective for a given FFT length, batch size, and hardware resource availability. SSFFT statically determines these configurations and adaptively launches either a GPU kernel for regular FFT operations or a newly implemented kernel that integrates multiple FFT steps. By tailoring thread allocation to workload characteristics and minimizing inter-kernel memory interference, SSFFT improves energy efficiency without compromising performance. In our evaluation, SSFFT achieves a 1.29× speedup and a 1.26× improvement in throughput per watt compared to cuFFT.",False
https://openalex.org/W4410583846,https://doi.org/10.23919/date64628.2025.10992871,2025,Guerreiro HPCA 2018,SSMDVFS: Microsecond-Scale DVFS on GPGPUs with Supervised and Self-Calibrated ML,True,"Over the past decade, as GPUs have evolved to achieve higher computational performance, their power density has also accelerated. Consequently, improving energy efficiency and reducing power consumption has become critically important. Dynamic voltage and frequency scaling (DVFS) is an effective technique for enhancing energy efficiency. With the advent of integrated voltage regulators, DVFS can now operate on microsecond$(\boldsymbol{\mu}\mathbf{s})$timescales. However, developing a practical and effective strategy to guide rapid DVFS remains a significant challenge. This paper proposes a supervised and self-calibrated machine learning framework (SSMDVFS) to guide microsecond-scale GPU voltage and frequency scaling. This framework features an end-to-end design that encompasses data generation, neural network model design, training, compression, and final runtime calibration. Unlike analytical models, which struggle to accurately represent GPU architectures, and reinforcement learning approaches, which can be challenging to converge during runtime, the SSMDVFS offers a practical solution for guiding microsecond-scale voltage and frequency scaling. Experimental results demonstrate that the proposed framework improves energy-delay product (EDP) by 11.09% and outperforms analytical models and reinforcement learning approaches by 13.17% and 36.80 %, respectively.",True
https://openalex.org/W4318603236,https://doi.org/10.1109/pmbs56514.2022.00003,2022,Schoonhoven PMBS 2022,Table of Contents,False,,False
https://openalex.org/W4315631022,https://doi.org/10.1109/jproc.2022.3218057,2023,Guerreiro HPCA 2018,Technology Prospects for Data-Intensive Computing,True,"For many decades, progress in computing hardware has been closely associated with CMOS logic density, performance, and cost. As such, slowdown in 2-D scaling, frequency saturation in CPUs, and increased cost of design and chip fabrication for advanced technology nodes since the early 2000s have led to concerns about how semiconductor technology may evolve in the future. However, the last two decades have also witnessed a parallel development in the application landscape: the advent of big data and consequent rise of data-intensive computing, using techniques such as machine learning. In this article, we advance the idea that data-intensive computing would further cement semiconductor technology as a foundational technology with multidimensional pathways for growth. Continued progress of semiconductor technology in this new context would require the adoption of a system-centric perspective to holistically harness logic, memory, and packaging resources. After examining the performance metrics for data-intensive computing, we present the historical trends for general-purpose graphics processing unit (GPGPU) as a representative data-intensive computing hardware. Thereon, we estimate the values of the key data-intensive computing parameters for the next decade, and our projections may serve as a precursor for a dedicated technology roadmap. By analyzing the compiled data, we identify and discuss specific opportunities and challenges for data-intensive computing hardware technology.",True
https://openalex.org/W4403331186,https://doi.org/10.1109/msp.2024.3401403,2024,Guerreiro TPDS 2019,"The Future of Bionic Limbs: The untapped synergy of signal processing, control, and wireless connectivity",True,"The flexibility and dexterity of human limbs rely on the processing of a vast quantity of signals within the sensory-motor networks in the brain and spinal cord, distilled into stimuli that govern the commands and movements. Hence, the use of assistive devices, such as robotic limbs or exoskeletons, is critically dependent on the processing of a large number of heterogeneous signals to mimic natural movements. This article provides a panoramic overview of the three paradigms for the control of bionic limbs based on mechatronic technology. Two of them have already been established in the literature, while the third one, advocated by this article, is an emerging approach, enabled by the latest developments in connectivity and computation. In the first paradigm, the bionic limbs rely on conventional control and are directly reconnected to the human sensory-motor system, which requires a large signal processing bandwidth. The second paradigm is based on semiautonomous limbs, endowed with context-aware processing and certain decision capability. Following the advances in wireless connectivity and cloud/edge processing, this article introduces a third paradigm of connected limbs.",False
https://openalex.org/W4403329417,https://doi.org/10.5937/oteh24069s,2024,Schoonhoven PMBS 2022,The power consumption of embedded GPU computers for deep learning applications,True,"The widespread use of GPU processors has significantly enhanced the usage of various artificial intelligence algorithms, especially machine and deep learning models. However, more capabilities introduced significant challenges in energy consumption, particularly on autonomous platforms with battery and autonomy constraints. Our research is crucial as it addresses the energy consumption issue on desktop and embedded GPU computers from a new angle, providing a practical and optimal measurement solution. We engaged various deep learning models to analyze and determine how different datasets for training and problems for inference affect energy consumption. Two separate platforms were used for the experiments: the NVIDIA Jetson NANO platform, a well-known type of embedded GPU computer widely used in deep learning applications, for the inference process just, and a desktop computer with two GeForce RTX 2060 for the training and inference processes. The image classification problem was involved during the training process on two separate datasets. In contrast, inference problems for object detection and drone classification were engaged on live videos and recorded RF signals during the inference process. Our methodology involved a systematic comparison of energy consumption across different models and datasets, ensuring the validity and reliability of our findings. Our findings underscore the potential to reduce energy consumption on embedded GPU computers by implementing a suitable deep learning model. This not only preserves the performance of the required process (drone radio frequency signal detection and identification and object detection in the video stream) but also paves the way for their effective use in real-life scenarios, thereby addressing a crucial need in deep learning. More importantly, we created an empirical methodology for measuring the energy consumption of embedded GPU computers for deep learning applications, directly impacting the development of energy-efficient deep learning systems.",True
https://openalex.org/W4226484922,https://doi.org/10.1109/tcad.2022.3168257,2022,Guerreiro TPDS 2019,Thermal and Voltage-Aware Performance Management of 3-D MPSoCs With Flow Cell Arrays and Integrated SC Converters,True,"Flow cell arrays (FCAs) concurrently provide efficient on-chip liquid cooling and electrochemical power generation. This technology is especially promising for 3-D multiprocessor systems-on-chip (3-D MPSoCs) realized in deeply scaled technologies, which present very challenging power and thermal requirements. Indeed, FCAs effectively improve power delivery network (PDN) performance, particularly if switched capacitor (SC) converters are employed to decouple the flow cells and the systems-on-chip voltages, allowing each to operate at their optimal point. Nonetheless, the design of FCA-based solutions entails nonobvious considerations and tradeoffs, stemming from their dual role in governing both the thermal and power delivery characteristics of 3-D MPSoCs. Showcasing them in this article, we explore multiple FCA design configurations and demonstrate that this technology can decrease the temperature of a heterogeneous 3-D MPSoC by 78 °C, and its total power consumption by 46%, compared to a high-performance cold-plate-based liquid cooling solution. At the same time, FCAs enable up to 90% voltage drop recovery across dies, using SC converters occupying a small fraction of the chip area. Such outcomes provide an opportunity to boost 3-D MPSoC computing performance by increasing the operating frequency of dies. Leveraging these results, we introduce a novel temperature and voltage-aware model-predictive control (MPC) strategy that optimizes power efficiency during runtime. We achieve application-wide speedups of up to 16% on various machine learning (ML), data mining, and other high-performance benchmarks while keeping the 3-D MPSoC temperature below 83 °C and voltage drops below 5%.",True
https://openalex.org/W4405846298,https://doi.org/10.1109/isceic63613.2024.10810178,2024,Guerreiro TPDS 2019,Trade-Off between Performance and Power Consumption in Deep Learning Training,True,"The rapid advancement of deep learning technologies has transformed various sectors, enabling sophisticated applications across industries. However, training deep learning models is an energy-intensive process, leading to significant power consumption and associated costs. This paper investigates the inherent trade-off between power consumption and average waiting time in systems managing multiple job classes during model training. Recognizing that not all training jobs are created equal, we propose a systematic approach to optimize power usage by adjusting GPU power limits based on job urgency. Leveraging matrix geometric approximation, we develop an algorithm to compute mean sojourn times and average power consumption, demonstrating its effectiveness through experimental validation and simulations. Our findings reveal the existence of a power-performance trade-off, offering valuable insights for practitioners seeking to balance computational efficiency with energy sustainability in deep learning workflows.",True
https://openalex.org/W4414826585,https://doi.org/10.1016/j.suscom.2025.101220,2025,Guerreiro TPDS 2019,Trade-offs between power consumption and response time in deep learning systems: A queueing model perspective,False,,False
https://openalex.org/W2933483662,https://doi.org/10.1109/hpca.2019.00063,2019,Guerreiro HPCA 2018,Understanding the Future of Energy Efficiency in Multi-Module GPUs,True,"As Moore's law slows down, GPUs must pivot towards multi-module designs to continue scaling performance at historical rates. Prior work on multi-module GPUs has focused on performance, while largely ignoring the issue of energy efficiency. In this work, we propose a new metric for GPU efficiency called EDP Scaling Efficiency that quantifies the effects of both strong performance scaling and overall energy efficiency in these designs. To enable this analysis, we develop a novel top-down GPU energy estimation framework that is accurate within 10% of a recent GPU design. Being decoupled from granular GPU microarchitectural details, the framework is appropriate for energy efficiency studies in future GPUs. Using this model in conjunction with performance simulation, we show that the dominating factor influencing the energy efficiency of GPUs over the next decade is GPUmodule (GPM) idle time. Furthermore, neither inter-module interconnect energy, nor GPM microarchitectural design is expected to play a key role in this regard. We demonstrate that multi-module GPUs are on a trajectory to become 2× less energy efficient than current monolithic designs; a significant issue for data centers which are already energy constrained. Finally, we show that architects must be willing to spend more (not less) energy to enable higher bandwidth inter-GPM connections, because counter-intuitively, this additional energy expenditure can reduce total GPU energy consumption by as much as 45%, providing a path to energy efficient strong scaling in the future.",False
https://openalex.org/W4407197043,https://doi.org/10.1145/3669940.3707231,2025,Guerreiro HPCA 2018; Guerreiro TPDS 2019; Mendes JPDC 2022; Schoonhoven PMBS 2022,Using Analytical Performance/Power Model and Fine-Grained DVFS to Enhance AI Accelerator Energy Efficiency,True,"Recent advancements in deep learning have significantly increased AI processors' energy consumption, which is becoming a critical factor limiting AI development. Dynamic Voltage and Frequency Scaling (DVFS) stands as a key method in power optimization. However, due to the latency of DVFS control in AI processors, previous works typically apply DVFS control at the granularity of a program's entire duration or sub-phases, rather than at the level of AI operators.",True
https://openalex.org/W4226144504,https://doi.org/10.1109/icecs53924.2021.9665511,2021,Guerreiro HPCA 2018,Using Hardware Performance Counters to support infield GPU Testing,True,"Graphics Processing Units (GPUs) have gained importance in several domains where a high computational effort is required (e.g., where Artificial Intelligence is used). At the same time, their adoption extended to domains (e.g., automotive, robotics, aerospace) where the effects of possible hardware faults can be extremely serious. Hence, it is crucial to identify methods allowing to quickly detect the occurrence of faults in a GPU while it works in the operational phase. In this paper we propose a method based on the adoption of hardware performance counters. We show that the method is able to detect permanent faults occurring in some critical modules, thus allowing to increase the overall reliability of the system. The method does not involve significant costs, since performance counters already exist in all real GPUs, e.g., to support silicon debug, and can be easily accessed in software.",False
https://openalex.org/W4389574075,https://doi.org/10.1007/s11227-023-05807-x,2023,Guerreiro TPDS 2019,Utilization-prediction-aware energy optimization approach for heterogeneous GPU clusters,False,,False
https://openalex.org/W4411232089,https://doi.org/10.1109/tpds.2025.3577252,2025,Guerreiro HPCA 2018,VAHRM: Variation-Aware Resource Management in Heterogeneous Supercomputing Systems,True,"In this paper, we propose a novel resource management technique for heterogeneous supercomputing systems affected by manufacturing variability. Our proposed technique called VAHRM (Variation-Aware Heterogeneous Resource Management) takes a holistic approach to job scheduling on highly heterogeneous computing resources. VAHRM preferentially allocates energy-efficient computing resources to an energy-consuming job in a job queue, considering the impact on both the job turnaround time and the power consumption of individual resources. Furthermore, we have developed a novel approach to modeling the power consumption of computing resources that have manufacturing variability. Our approach called TSMVA (Two-Stage Modeling with Variation Awareness) enables us to generate the first variation-aware GPU power models, which can correctly estimate the power consumption of each GPU for a given job. Our experimental results show that, compared to conventional first-come-first-serve (FCFS) and state-of-the-art variation-aware scheduling algorithms, VAHRM can achieve respective improvements in system energy efficiency of up to 5.8% and 5.4% (4.5% and 4.2% on average) while reducing the average turnaround time of 21.2% and 11.9%, respectively, for various workloads obtained from a production system.",False
https://openalex.org/W3215804240,,2021,Guerreiro TPDS 2019,Work-in-Progress: Early Power Estimation of CUDA-based CNNs on GPGPUs,True,"The increasing application of Machine Learning (ML) techniques in the Internet of Things (IoT) devices has led designers to leverage ML accelerators like GPGPUs in such devices. However, choosing the most appropriate accelerator for such IoT devices is very challenging as they commonly should adhere to tight constraints e.g., low power consumption, long battery lifetime, and low cost of the final products. As a consequence, designing such application-specific IoT devices becomes a non-trivial and difficult task. In this paper, we present a novel approach to estimate power consumption of CUDA-based Convolutional Neural Networks (CNNs) on GPGPUs in the design phase. Our approach is able to provide designers with an early prediction of CNNs power consumption up to an absolute error of less than 2% in comparison to the real hardware execution.",False
